label_rank_qid,label_rank_name,label_qid,label_name,assigned_node_count,assigned_leaf_node_count,strict_descendant_count,leaf_descendant_count,is_leaf_label
Q68947,subspecies,Q3878779,Nothoprocta perdicaria sanborni,0,0,0,0,1
Q68947,subspecies,Q3884732,Western Canary Islands Goldcrest,0,0,0,0,1
Q68947,subspecies,Q3892877,Benson's Rock Thrush,0,0,0,0,1
Q68947,subspecies,Q3925529,Pulsatrix perspicillata perspicillata,0,0,0,0,1
Q68947,subspecies,Q3925530,Pulsatrix perspicillata boliviana,0,0,0,0,1
Q68947,subspecies,Q3925531,Pulsatrix perspicillata chapmani,0,0,0,0,1
Q68947,subspecies,Q3925532,Pulsatrix perspicillata trinitatis,0,0,0,0,1
Q68947,subspecies,Q3925533,Pulsatrix perspicillata saturata,0,0,0,0,1
Q68947,subspecies,Q3976168,Masai ostrich,0,0,0,0,1
Q68947,subspecies,Q3976169,South African Ostrich,0,0,0,0,1
Q68947,subspecies,Q3976170,North African ostrich,0,0,0,0,1
Q68947,subspecies,Q3976171,Struthio camelus spatzi,0,0,0,0,1
Q68947,subspecies,Q4024652,Cacatua galerita fitzroyi,0,0,0,0,1
Q68947,subspecies,Q40427087,Acanthagenys rufogularis rufogularis,0,0,0,0,1
Q68947,subspecies,Q40427235,Accipiter fasciatus cruenta,0,0,0,0,1
Q68947,subspecies,Q40427299,Accipiter novaehollandiae novaehollandiae,0,0,0,0,1
Q68947,subspecies,Q40427359,Accipiter superciliosus fontanieri,0,0,0,0,1
Q68947,subspecies,Q40428615,Acrocephalus arundinaceus griseldis,0,0,0,0,1
Q68947,subspecies,Q40428689,Acrocephalus bistrigiceps bistrigiceps,0,0,0,0,1
Q68947,subspecies,Q40428777,Acrocephalus caffer garretti,0,0,0,0,1
Q68947,subspecies,Q40428859,Acrocephalus caffer musae,0,0,0,0,1
Q68947,subspecies,Q40428946,Acrocephalus concinens harringtoni,0,0,0,0,1
Q68947,subspecies,Q40429038,Acrocephalus concinens hokrae,0,0,0,0,1
Q68947,subspecies,Q40429135,Acrocephalus luscinius syrinx,0,0,0,0,1
Q68947,subspecies,Q40429220,Acrocephalus palustris palustris,0,0,0,0,1
Q68947,subspecies,Q40429299,Acrocephalus stentoreus australis,0,0,0,0,1
Q68947,subspecies,Q40429379,Acrocephalus stentoreus sumbae,0,0,0,0,1
Q68947,subspecies,Q40429541,Aegithalos iouschistos niveigularis,0,0,0,0,1
Q68947,subspecies,Q40429616,Aerodramus fuciphagus germani,0,0,0,0,1
Q68947,subspecies,Q40429929,Aethopyga siparaja vigorsii,0,0,0,0,1
Q68947,subspecies,Q40430085,Aglaiocercus kingii berlepschi,0,0,0,0,1
Q68947,subspecies,Q40430153,Ailuroedus buccoides buccoides,0,0,0,0,1
Q68947,subspecies,Q40430224,Ailuroedus buccoides geislerorum,0,0,0,0,1
Q68947,subspecies,Q40430301,Ailuroedus buccoides stonii,0,0,0,0,1
Q68947,subspecies,Q40430384,Ailuroedus crassirostris crassirostris,0,0,0,0,1
Q68947,subspecies,Q40430462,Ailuroedus crassirostris facialis,0,0,0,0,1
Q68947,subspecies,Q40430532,Ailuroedus crassirostris maculosus,0,0,0,0,1
Q68947,subspecies,Q40430611,Ailuroedus crassirostris melanocephalus,0,0,0,0,1
Q68947,subspecies,Q40430695,Ailuroedus crassirostris melanotis,0,0,0,0,1
Q68947,subspecies,Q40430863,Alca torda britannica,0,0,0,0,1
Q68947,subspecies,Q40430963,Alcedo cristata cristata,0,0,0,0,1
Q68947,subspecies,Q40431055,Alcedo leucogaster bowdleri,0,0,0,0,1
Q68947,subspecies,Q40431132,Alcedo vintsioides johannae,0,0,0,0,1
Q68947,subspecies,Q40431301,Alethe choloensis choloensis,0,0,0,0,1
Q68947,subspecies,Q40431386,Alethe choloensis namuli,0,0,0,0,1
Q68947,subspecies,Q40431476,Alethe diademata diademata,0,0,0,0,1
Q68947,subspecies,Q40431555,Alethe poliocephala castanonota,0,0,0,0,1
Q68947,subspecies,Q40431637,Alethe poliocephala kungwensis,0,0,0,0,1
Q68947,subspecies,Q40431724,Alethe poliocephala poliocephala,0,0,0,0,1
Q68947,subspecies,Q40431812,Alethe poliocephala ufipae,0,0,0,0,1
Q68947,subspecies,Q40432375,Amazilia amabilis decora,0,0,0,0,1
Q68947,subspecies,Q40432451,Amazona amazonica amazonica,0,0,0,0,1
Q68947,subspecies,Q40432527,Amazona dufresniana rhodocorytha,0,0,0,0,1
Q68947,subspecies,Q40432567,Accipiter fasciatus wallacei,0,0,0,0,1
Q68947,subspecies,Q40432605,Amazona farinosa farinosa,0,0,0,0,1
Q68947,subspecies,Q40432662,Accipiter nisus melanoschistos,0,0,0,0,1
Q68947,subspecies,Q40432716,Amazona farinosa guatemalae,0,0,0,0,1
Q68947,subspecies,Q40432789,Accipiter virgatus kashmiriensis,0,0,0,0,1
Q68947,subspecies,Q40432817,Amazona farinosa inornata,0,0,0,0,1
Q68947,subspecies,Q40432913,Aceros plicatus ruficollis,0,0,0,0,1
Q68947,subspecies,Q40432944,Ammodramus sandwichensis althinus,0,0,0,0,1
Q68947,subspecies,Q40433009,Acrocephalus agricola haringtoni,0,0,0,0,1
Q68947,subspecies,Q40433041,Ammodramus sandwichensis athinus,0,0,0,0,1
Q68947,subspecies,Q40433118,Acrocephalus arundinaceus orientalis,0,0,0,0,1
Q68947,subspecies,Q40433129,Ammodramus sandwichensis mediogriseus,0,0,0,0,1
Q68947,subspecies,Q40433178,Acrocephalus baeticatus avicennae,0,0,0,0,1
Q68947,subspecies,Q40433200,Ammodramus sandwichensis nevadensis,0,0,0,0,1
Q68947,subspecies,Q40433286,Acrocephalus baeticatus nyong,0,0,0,0,1
Q68947,subspecies,Q40433322,Ammomanes deserti coxi,0,0,0,0,1
Q68947,subspecies,Q40433439,Ammomanes grayi grayi,0,0,0,0,1
Q68947,subspecies,Q40433576,Ammomanes grayi hoeschi,0,0,0,0,1
Q68947,subspecies,Q40433662,Acrocephalus gracilirostris gracillirostris,0,0,0,0,1
Q68947,subspecies,Q40433789,Acrocephalus gracilirostris winterbotomi,0,0,0,0,1
Q68947,subspecies,Q40433907,Acrocephalus schoenobaenus schoenobaenus,0,0,0,0,1
Q68947,subspecies,Q40434034,Acrocephalus stentoreus levantina,0,0,0,0,1
Q68947,subspecies,Q40434094,Acrocephalus stentoreus toxopei,0,0,0,0,1
Q68947,subspecies,Q40434196,Actinodura nipalensis wardi,0,0,0,0,1
Q68947,subspecies,Q40434269,Actinodura ramsayi kinneari,0,0,0,0,1
Q68947,subspecies,Q40434371,Actinodura ramsayi minor,0,0,0,0,1
Q68947,subspecies,Q40434449,Aegithina tiphia singapurensis,0,0,0,0,1
Q68947,subspecies,Q40434508,Aegotheles insignis pulcher,0,0,0,0,1
Q68947,subspecies,Q40434686,Aethopyga ignicauda exultans,0,0,0,0,1
Q68947,subspecies,Q40434779,Aethopyga mystacalis perretti,0,0,0,0,1
Q68947,subspecies,Q40434875,Aethopyga siparaja mussooriensis,0,0,0,0,1
Q68947,subspecies,Q40434984,Agelaius phoeniceus grais,0,0,0,0,1
Q68947,subspecies,Q40435016,Amytornis striatus merrotsyi,0,0,0,0,1
Q68947,subspecies,Q40435092,Agelaius phoeniceus pallidulus,0,0,0,0,1
Q68947,subspecies,Q40435129,Amytornis striatus oweni,0,0,0,0,1
Q68947,subspecies,Q40435206,Agelaius phoeniceus sonorensis,0,0,0,0,1
Q68947,subspecies,Q40435242,Amytornis textilis purnelli,0,0,0,0,1
Q68947,subspecies,Q40435349,Anas gibberifrons gracilis,0,0,0,0,1
Q68947,subspecies,Q40435467,Anas poecilorhyncha zonorhyncha,0,0,0,0,1
Q68947,subspecies,Q40435588,Ancistrops strigilatus strigilatus,0,0,0,0,1
Q68947,subspecies,Q40435683,Alaemon alaudipes omdurmanensis,0,0,0,0,1
Q68947,subspecies,Q40435704,Andropadus gracilis extremus,0,0,0,0,1
Q68947,subspecies,Q40435784,Alaemon hamertoni altera,0,0,0,0,1
Q68947,subspecies,Q40435811,Andropadus gracilis gracilis,0,0,0,0,1
Q68947,subspecies,Q40435889,Alaemon hamertoni tertia,0,0,0,0,1
Q68947,subspecies,Q40435911,Andropadus masukuensis roehli,0,0,0,0,1
Q68947,subspecies,Q40435978,Alauda arvensis guillelmi,0,0,0,0,1
Q68947,subspecies,Q40436011,Andropadus virens virens,0,0,0,0,1
Q68947,subspecies,Q40436072,Alauda arvensis lhamarum,0,0,0,0,1
Q68947,subspecies,Q40436096,Andropadus virens zanzibaricus,0,0,0,0,1
Q68947,subspecies,Q40436160,Alauda arvensis theresae,0,0,0,0,1
Q68947,subspecies,Q40436186,Anhinga anhinga novaehollandiae,0,0,0,0,1
Q68947,subspecies,Q40436244,Alauda arvensis ticehursti,0,0,0,0,1
Q68947,subspecies,Q40436267,Anhinga melanogaster rufa,0,0,0,0,1
Q68947,subspecies,Q40436314,Alauda gulgula punjaubi,0,0,0,0,1
Q68947,subspecies,Q40436334,Anisognathus somptuosus flavinuchus,0,0,0,0,1
Q68947,subspecies,Q40436469,Alcedo cristata robertsi,0,0,0,0,1
Q68947,subspecies,Q40436532,Alcippe brunnea dubia,0,0,0,0,1
Q68947,subspecies,Q40436624,Alcippe nipalensis commoda,0,0,0,0,1
Q68947,subspecies,Q40436711,Alcippe nipalensis laotianus,0,0,0,0,1
Q68947,subspecies,Q40436737,Anthocephala floriceps berlepschi,0,0,0,0,1
Q68947,subspecies,Q40436797,Alcippe nipalensis major,0,0,0,0,1
Q68947,subspecies,Q40436822,Anthocephala floriceps floriceps,0,0,0,0,1
Q68947,subspecies,Q40436892,Alectoris barbara theresae,0,0,0,0,1
Q68947,subspecies,Q40436915,Anthochaera carunculata tregellasi,0,0,0,0,1
Q68947,subspecies,Q40436986,Alectoris graeca kirthari,0,0,0,0,1
Q68947,subspecies,Q40437017,Anthochaera chrysoptera intermedia,0,0,0,0,1
Q68947,subspecies,Q40437115,Alectoris graeca philbyi,0,0,0,0,1
Q68947,subspecies,Q40437153,Anthochaera chrysoptera lunulata,0,0,0,0,1
Q68947,subspecies,Q40437245,Alectoris graeca scotti,0,0,0,0,1
Q68947,subspecies,Q40437271,Anthornis melanura melanocephala,0,0,0,0,1
Q68947,subspecies,Q40437378,Anthoscopus flavifrons waldroni,0,0,0,0,1
Q68947,subspecies,Q40437492,Anthreptes malacensis borneensis,0,0,0,0,1
Q68947,subspecies,Q40437615,Anthreptes singalensis assamensis,0,0,0,0,1
Q68947,subspecies,Q40437721,Anthreptes singalensis internotus,0,0,0,0,1
Q68947,subspecies,Q40437835,Anthreptes singalensis singalensis,0,0,0,0,1
Q68947,subspecies,Q40437918,Amadina fasciata albitorquata,0,0,0,0,1
Q68947,subspecies,Q40437949,Anthus berthelotii berthelotii,0,0,0,0,1
Q68947,subspecies,Q40438035,Amadina fasciata furensis,0,0,0,0,1
Q68947,subspecies,Q40438077,Anthus berthelotii madeirensis,0,0,0,0,1
Q68947,subspecies,Q40438166,Amaurornis phoenicurus maldivus,0,0,0,0,1
Q68947,subspecies,Q40438198,Anthus campestris campestris,0,0,0,0,1
Q68947,subspecies,Q40438268,Amazona autumnalis autummnalis,0,0,0,0,1
Q68947,subspecies,Q40438296,Anthus novaeseelandiae australis,0,0,0,0,1
Q68947,subspecies,Q40438394,Anthus novaeseelandiae bilbali,0,0,0,0,1
Q68947,subspecies,Q40438461,Amazona ochrocephala xantholaena,0,0,0,0,1
Q68947,subspecies,Q40438487,Anthus novaeseelandiae rufulus,0,0,0,0,1
Q68947,subspecies,Q40438555,Amblyospiza albifrons tando,0,0,0,0,1
Q68947,subspecies,Q40438588,Anthus novaeseelandiae subaustralis,0,0,0,0,1
Q68947,subspecies,Q40438657,Ammomanes cinctura kinneari,0,0,0,0,1
Q68947,subspecies,Q40438685,Anthus petrosus kleinschmidti,0,0,0,0,1
Q68947,subspecies,Q40438759,Ammomanes deserti bensoni,0,0,0,0,1
Q68947,subspecies,Q40438787,Anthus pratensis pratensis,0,0,0,0,1
Q68947,subspecies,Q40438857,Ammomanes deserti faenorum,0,0,0,0,1
Q68947,subspecies,Q40438887,Anthus richardi malayensis,0,0,0,0,1
Q68947,subspecies,Q40438950,Ammomanes deserti hijazensis,0,0,0,0,1
Q68947,subspecies,Q40438974,Anthus richardi richardi,0,0,0,0,1
Q68947,subspecies,Q40439031,Ammomanes deserti isabellinus,0,0,0,0,1
Q68947,subspecies,Q40439058,Anthus richardi sinensis,0,0,0,0,1
Q68947,subspecies,Q40439109,Ammomanes deserti janeti,0,0,0,0,1
Q68947,subspecies,Q40439135,Anthus sokokensis van,0,0,0,0,1
Q68947,subspecies,Q40439198,Ammoperdix heyi intermedia,0,0,0,0,1
Q68947,subspecies,Q40439331,Apalis cinerea funebris,0,0,0,0,1
Q68947,subspecies,Q40439440,Apalis pulchra pulchra,0,0,0,0,1
Q68947,subspecies,Q40439531,Apalis thoracica fuscigularis,0,0,0,0,1
Q68947,subspecies,Q40439594,Anas acuta acuta,0,0,0,0,1
Q68947,subspecies,Q40439627,Apalis thoracica lynesi,0,0,0,0,1
Q68947,subspecies,Q40439696,Anas acuta tzitzihoa,0,0,0,0,1
Q68947,subspecies,Q40439725,Aphelocoma californica grisea,0,0,0,0,1
Q68947,subspecies,Q40439800,Andropadus importunus importunis,0,0,0,0,1
Q68947,subspecies,Q40439826,Aphelocoma californica remota,0,0,0,0,1
Q68947,subspecies,Q40439909,Andropadus virens saturatior,0,0,0,0,1
Q68947,subspecies,Q40439940,Aphelocoma californica sumichrasti,0,0,0,0,1
Q68947,subspecies,Q40440076,Anomalospiza imberbis nyasae,0,0,0,0,1
Q68947,subspecies,Q40440101,Aphelocoma ultramarina arizonae,0,0,0,0,1
Q68947,subspecies,Q40440179,Anomalospiza imberbis rendali,0,0,0,0,1
Q68947,subspecies,Q40440210,Aphelocoma ultramarina couchii,0,0,0,0,1
Q68947,subspecies,Q40440274,Anomalospiza imberbis tibatiensis,0,0,0,0,1
Q68947,subspecies,Q40440302,Aphelocoma ultramarina gracilis,0,0,0,0,1
Q68947,subspecies,Q40440374,Anthoscopus parvulus aureus,0,0,0,0,1
Q68947,subspecies,Q40440412,Aphelocoma ultramarina potosina,0,0,0,0,1
Q68947,subspecies,Q40440486,Anthreptes malacensis basilanicus,0,0,0,0,1
Q68947,subspecies,Q40440518,Aphelocoma ultramarina wollweberi,0,0,0,0,1
Q68947,subspecies,Q40440585,Anthreptes malacensis sanghirana,0,0,0,0,1
Q68947,subspecies,Q40440662,Anthreptes rectirostris tephrolaema,0,0,0,0,1
Q68947,subspecies,Q40440740,Anthus australis montebelli,0,0,0,0,1
Q68947,subspecies,Q40440816,Anthus brachyurus caffer,0,0,0,0,1
Q68947,subspecies,Q40440902,Anthus cinnamomeus bocagei,0,0,0,0,1
Q68947,subspecies,Q40440995,Anthus cinnamomeus editus,0,0,0,0,1
Q68947,subspecies,Q40441092,Anthus latistriatus winterbottomi,0,0,0,0,1
Q68947,subspecies,Q40441118,Apteryx australis mantelli,0,0,0,0,1
Q68947,subspecies,Q40441187,Anthus melindae pallidus,0,0,0,0,1
Q68947,subspecies,Q40441211,Apus affinis abessynicus,0,0,0,0,1
Q68947,subspecies,Q40441265,Anthus novaeseelandiae malayensis,0,0,0,0,1
Q68947,subspecies,Q40441290,Apus barbatus mayottensis,0,0,0,0,1
Q68947,subspecies,Q40441373,Apus caffer caffer,0,0,0,0,1
Q68947,subspecies,Q40441441,Anthus novaeseelandiae taupoensis,0,0,0,0,1
Q68947,subspecies,Q40441502,Apus caffer streubelii,0,0,0,0,1
Q68947,subspecies,Q40441587,Anthus pratensis theresae,0,0,0,0,1
Q68947,subspecies,Q40441620,Aquila pomarina hastata,0,0,0,0,1
Q68947,subspecies,Q40441703,Anthus richardi bannermani,0,0,0,0,1
Q68947,subspecies,Q40441734,Aquila pomarina pomarina,0,0,0,0,1
Q68947,subspecies,Q40441820,Anthus richardi editus,0,0,0,0,1
Q68947,subspecies,Q40441855,Aquila rapax raptor,0,0,0,0,1
Q68947,subspecies,Q40441939,Anthus richardi lichenya,0,0,0,0,1
Q68947,subspecies,Q40441965,Arachnothera affinis everetti,0,0,0,0,1
Q68947,subspecies,Q40442028,Anthus richardi lwenarum,0,0,0,0,1
Q68947,subspecies,Q40442057,Aratinga canicularis canicularis,0,0,0,0,1
Q68947,subspecies,Q40442132,Anthus richardi transkeiensis,0,0,0,0,1
Q68947,subspecies,Q40442170,Aratinga canicularis clarae,0,0,0,0,1
Q68947,subspecies,Q40442254,Anthus rufulus camaroonensis,0,0,0,0,1
Q68947,subspecies,Q40442279,Aratinga canicularis eburnirostrum,0,0,0,0,1
Q68947,subspecies,Q40442371,Anthus rufulus lynesi,0,0,0,0,1
Q68947,subspecies,Q40442406,Aratinga holochlora holochlora,0,0,0,0,1
Q68947,subspecies,Q40442473,Anthus rufulus waitei,0,0,0,0,1
Q68947,subspecies,Q40442504,Aratinga pertinax lehmanni,0,0,0,0,1
Q68947,subspecies,Q40442576,Anthus similis hallae,0,0,0,0,1
Q68947,subspecies,Q40442600,Aratinga pertinax pertinax,0,0,0,0,1
Q68947,subspecies,Q40442661,Anthus similis josensis,0,0,0,0,1
Q68947,subspecies,Q40442684,Aratinga wagleri frontata,0,0,0,0,1
Q68947,subspecies,Q40442725,Anthus similis nyassae,0,0,0,0,1
Q68947,subspecies,Q40442743,Aratinga wagleri wagleri,0,0,0,0,1
Q68947,subspecies,Q40442778,Anthus similis schoutedeni,0,0,0,0,1
Q68947,subspecies,Q40442858,Anthus similis yamathini,0,0,0,0,1
Q68947,subspecies,Q40442943,Anthus spinoletta kleinshmidti,0,0,0,0,1
Q68947,subspecies,Q40443000,Anthus spinoletta meinertzhageni,0,0,0,0,1
Q68947,subspecies,Q40443074,Anthus vaalensis daviesii,0,0,0,0,1
Q68947,subspecies,Q40443167,Apalis thoracica venustus,0,0,0,0,1
Q68947,subspecies,Q40443189,Ardea novaehollandiae novaehollandiae,0,0,0,0,1
Q68947,subspecies,Q40443242,Apaloderma narina arcanum,0,0,0,0,1
Q68947,subspecies,Q40443269,Arenaria interpres oahuensis,0,0,0,0,1
Q68947,subspecies,Q40443514,Artamus cinereus hypoleucus,0,0,0,0,1
Q68947,subspecies,Q40443618,Artamus cinereus tregellasi,0,0,0,0,1
Q68947,subspecies,Q40443688,Apteryx australis bulleri,0,0,0,0,1
Q68947,subspecies,Q40443722,Artamus cinereus venustus,0,0,0,0,1
Q68947,subspecies,Q40443795,Apteryx owenii occidentalis,0,0,0,0,1
Q68947,subspecies,Q40443925,Apus affinis abyssynicus,0,0,0,0,1
Q68947,subspecies,Q40444037,Apus affinis subfurcatus,0,0,0,0,1
Q68947,subspecies,Q40444154,Apus barbatus granvillei,0,0,0,0,1
Q68947,subspecies,Q40444271,Apus caffer ansorgei,0,0,0,0,1
Q68947,subspecies,Q40444499,Aquila heliaca heliaca,0,0,0,0,1
Q68947,subspecies,Q40444584,Aquila pomarina orientalis,0,0,0,0,1
Q68947,subspecies,Q40444684,Aquila rapax orientalis,0,0,0,0,1
Q68947,subspecies,Q40444711,Asthenes dorbignyi huancavelicae,0,0,0,0,1
Q68947,subspecies,Q40444770,Arachnothera chrysogenys intensiflava,0,0,0,0,1
Q68947,subspecies,Q40444794,Asthenes dorbignyi usheri,0,0,0,0,1
Q68947,subspecies,Q40444857,Ara militaris mexicana,0,0,0,0,1
Q68947,subspecies,Q40444930,Argya aylmeri boranensis,0,0,0,0,1
Q68947,subspecies,Q40444971,Arizelocichla milanjensis chyulu,0,0,0,0,1
Q68947,subspecies,Q40445052,Arizelocichla tephrolaema kungwensis,0,0,0,0,1
Q68947,subspecies,Q40445076,Atlapetes albofrenatus meridae,0,0,0,0,1
Q68947,subspecies,Q40445120,Artamus cinereus tregallasi,0,0,0,0,1
Q68947,subspecies,Q40445135,Atlapetes gutturalis gutturalis,0,0,0,0,1
Q68947,subspecies,Q40445190,Artisornis metopias bensoni,0,0,0,0,1
Q68947,subspecies,Q40445212,Atlapetes gutturalis parvirostris,0,0,0,0,1
Q68947,subspecies,Q40445300,Atlapetes rufinucha elaeoprorus,0,0,0,0,1
Q68947,subspecies,Q40445654,Asio galapagoensis aequatorialis,0,0,0,0,1
Q68947,subspecies,Q40445683,Balearica pavonina regulorum,0,0,0,0,1
Q68947,subspecies,Q40445885,Basileuterus coronatus elatus,0,0,0,0,1
Q68947,subspecies,Q40445991,Basileuterus coronatus inaequalis,0,0,0,0,1
Q68947,subspecies,Q40446045,Basileuterus coronatus regulus,0,0,0,0,1
Q68947,subspecies,Q40446250,Batis minor erlangeri,0,0,0,0,1
Q68947,subspecies,Q40446357,Batrachostomus javensis continentalis,0,0,0,0,1
Q68947,subspecies,Q40446428,Athene noctua mira,0,0,0,0,1
Q68947,subspecies,Q40446455,Batrachostomus javensis javensis,0,0,0,0,1
Q68947,subspecies,Q40446592,Atlapetes gutturalis griseipectus,0,0,0,0,1
Q68947,subspecies,Q40446675,Atlapetes rufigenis forbesi,0,0,0,0,1
Q68947,subspecies,Q40446779,Attagis gayi fitzgeraldi,0,0,0,0,1
Q68947,subspecies,Q40446854,Aulacorhynchus prasinus stenorhabdus,0,0,0,0,1
Q68947,subspecies,Q40446876,Brachygalba salmoni salmoni,0,0,0,0,1
Q68947,subspecies,Q40446946,Aviceda cuculoides verreauxi,0,0,0,0,1
Q68947,subspecies,Q40446973,Bradypterus luteoventris luteoventris,0,0,0,0,1
Q68947,subspecies,Q40447036,Babax lanceolatus lumsdeni,0,0,0,0,1
Q68947,subspecies,Q40447061,Bradypterus major major,0,0,0,0,1
Q68947,subspecies,Q40447134,Branta canadensis leucopareia,0,0,0,0,1
Q68947,subspecies,Q40447267,Basileuterus culicivorus brasheri,0,0,0,0,1
Q68947,subspecies,Q40447269,Bubo bubo sibericus,0,0,0,0,1
Q68947,subspecies,Q40447302,Basileuterus rufifrons delattri,0,0,0,0,1
Q68947,subspecies,Q40447318,Bubulcus ibis coromandus,0,0,0,0,1
Q68947,subspecies,Q40447361,Batis capensis erythropthalma,0,0,0,0,1
Q68947,subspecies,Q40447391,Bubulcus ibis ibis,0,0,0,0,1
Q68947,subspecies,Q40447452,Bias musicus pallidiventris,0,0,0,0,1
Q68947,subspecies,Q40447535,Blythipicus pyrrhotis intermedius,0,0,0,0,1
Q68947,subspecies,Q40447627,Blythipicus rubiginosus parvus,0,0,0,0,1
Q68947,subspecies,Q40447650,Buphagus erythrorhynchus caffer,0,0,0,0,1
Q68947,subspecies,Q40447726,Botaurus poiciloptilus mathewsi,0,0,0,0,1
Q68947,subspecies,Q40447756,Buphagus erythrorhynchus erythrorhynchus,0,0,0,0,1
Q68947,subspecies,Q40447842,Buteo albicaudatus hypospodius,0,0,0,0,1
Q68947,subspecies,Q40447875,Bradornis infuscatus infuscatus,0,0,0,0,1
Q68947,subspecies,Q40447899,Buteo buteo bannermani,0,0,0,0,1
Q68947,subspecies,Q40447967,Bradornis infuscatus namaquensis,0,0,0,0,1
Q68947,subspecies,Q40447991,Buteogallus anthracinus gundlachii,0,0,0,0,1
Q68947,subspecies,Q40448027,Bradornis infuscatus placidis,0,0,0,0,1
Q68947,subspecies,Q40448033,Buteo jamaicensis solitudinis,0,0,0,0,1
Q68947,subspecies,Q40448101,Bradornis infuscatus placidus,0,0,0,0,1
Q68947,subspecies,Q40448123,Buteo oreophilus trizonatus,0,0,0,0,1
Q68947,subspecies,Q40448181,Bradornis pallidus chyuluensis,0,0,0,0,1
Q68947,subspecies,Q40448202,Buteo rufofuscus rufofuscus,0,0,0,0,1
Q68947,subspecies,Q40448274,Bradornis pallidus divisus,0,0,0,0,1
Q68947,subspecies,Q40448296,Bycanistes fistulator sharpie,0,0,0,0,1
Q68947,subspecies,Q40448313,Bradornis pallidus murinus,0,0,0,0,1
Q68947,subspecies,Q40448398,Bradypterus baboecala babaecala,0,0,0,0,1
Q68947,subspecies,Q40448425,Calandrella cinerea anderssoni,0,0,0,0,1
Q68947,subspecies,Q40448503,Bradypterus barratti major,0,0,0,0,1
Q68947,subspecies,Q40448528,Calandrella cinerea brachydactyla,0,0,0,0,1
Q68947,subspecies,Q40448607,Bradypterus cinnamomeus chyuluensis,0,0,0,0,1
Q68947,subspecies,Q40448638,Calandrella cinerea millardi,0,0,0,0,1
Q68947,subspecies,Q40448712,Calandrella raytal adamsi,0,0,0,0,1
Q68947,subspecies,Q40448783,Bradypterus mariae manengubae,0,0,0,0,1
Q68947,subspecies,Q40448812,Calandrella raytal raytal,0,0,0,0,1
Q68947,subspecies,Q40448878,Bradypterus mariae youngi,0,0,0,0,1
Q68947,subspecies,Q40448893,Calandrella rufescens minor,0,0,0,0,1
Q68947,subspecies,Q40448919,Bubalornis albirostris niger,0,0,0,0,1
Q68947,subspecies,Q40448950,Calandrella rufescens polatzeki,0,0,0,0,1
Q68947,subspecies,Q40449017,Bubo bubo desertorum,0,0,0,0,1
Q68947,subspecies,Q40449120,Bubo poensis vosseleri,0,0,0,0,1
Q68947,subspecies,Q40449151,Calidris alpina schintzii,0,0,0,0,1
Q68947,subspecies,Q40449221,Buccanodon duchaillui bannermani,0,0,0,0,1
Q68947,subspecies,Q40449256,Calidris maritima maritima,0,0,0,0,1
Q68947,subspecies,Q40449340,Buccanodon duchaillui gabrieliae,0,0,0,0,1
Q68947,subspecies,Q40449530,Burhinus oedicnemus theresae,0,0,0,0,1
Q68947,subspecies,Q40449607,Buteo albicaudatus hypospodiu,0,0,0,0,1
Q68947,subspecies,Q40449707,Buteo albonotatus albonotatus,0,0,0,0,1
Q68947,subspecies,Q40449754,Buteo nitidus micrus,0,0,0,0,1
Q68947,subspecies,Q40449871,Buteo platypterus riveri,0,0,0,0,1
Q68947,subspecies,Q40449977,Butorides striata bahamensis,0,0,0,0,1
Q68947,subspecies,Q40450071,Butorides striata virescens,0,0,0,0,1
Q68947,subspecies,Q40450191,Butorides virescens anthony,0,0,0,0,1
Q68947,subspecies,Q40450229,Camaroptera brachyura tincta,0,0,0,0,1
Q68947,subspecies,Q40450300,Bycanistes bucinator bucinator,0,0,0,0,1
Q68947,subspecies,Q40450324,Campephaga phoenicea flava,0,0,0,0,1
Q68947,subspecies,Q40450377,Bycanistes bucinator fistulator,0,0,0,0,1
Q68947,subspecies,Q40450397,Campethera bennettii uniamwasica,0,0,0,0,1
Q68947,subspecies,Q40450441,Calamonastes fasciolatus faciolatus,0,0,0,0,1
Q68947,subspecies,Q40450459,Camptostoma obsoletum bogotensis,0,0,0,0,1
Q68947,subspecies,Q40450501,Calamonastes simplex neglectus,0,0,0,0,1
Q68947,subspecies,Q40450516,Campylopterus cuvierii roberti,0,0,0,0,1
Q68947,subspecies,Q40450561,Calandrella blanfordi erlangeri,0,0,0,0,1
Q68947,subspecies,Q40450591,Campylopterus cuvierii saturatior,0,0,0,0,1
Q68947,subspecies,Q40450660,Calandrella blanfordi philbyi,0,0,0,0,1
Q68947,subspecies,Q40450784,Calandrella cinerea asmaraensis,0,0,0,0,1
Q68947,subspecies,Q40451008,Calandrella cinerea daaroodensis,0,0,0,0,1
Q68947,subspecies,Q40451159,Calandrella cinerea dukhunensis,0,0,0,0,1
Q68947,subspecies,Q40451319,Calandrella cinerea niveni,0,0,0,0,1
Q68947,subspecies,Q40451473,Calandrella cinerea ongumensis,0,0,0,0,1
Q68947,subspecies,Q40451598,Calandrella rufescens vulpecula,0,0,0,0,1
Q68947,subspecies,Q40451739,Calandrella starki starki,0,0,0,0,1
Q68947,subspecies,Q40451880,Calendulauda africanoides austinrobertsi,0,0,0,0,1
Q68947,subspecies,Q40452021,Calendulauda africanoides gobabisensis,0,0,0,0,1
Q68947,subspecies,Q40452139,Calendulauda africanoides omaruru,0,0,0,0,1
